corekoplus01X_filters02_s2+1_20_filters02_s2+1_lsi_20 51.6515 0.2754 48.6333 0.2276 53.8919 0.295 50.6239 0.2426
corekoplus01X_filters02_s2+1_30_filters02_s2+1_lsi_30 56.0364 0.3479 48.9749 0.2349 58.8235 0.3786 51.1586 0.2537
corekoplus01X_filters02_s2+1_40_filters02_s2+1_lsi_40 59.4533 0.404 48.9749 0.2342 62.0321 0.4317 51.3369 0.2535
corekoplus01X_filters02_s2+1_50_filters02_s2+1_lsi_50 62.4146 0.4519 48.6902 0.2291 65.0624 0.4817 50.921 0.2462
corekoplus01X_filters02_s2+1_60_filters02_s2+1_lsi_60 66.4009 0.5161 49.0319 0.2302 69.5187 0.5547 51.2775 0.2492
corekoplus01X_filters02_s2+1_70_filters02_s2+1_lsi_70 70.2733 0.5767 48.3485 0.2173 73.975 0.6253 50.3268 0.231
corekoplus01X_filters02_s2+1_80_filters02_s2+1_lsi_80 74.6014 0.6441 48.7472 0.2206 77.8372 0.6853 50.5645 0.2309
corekoplus01X_filters02_s2+1_90_filters02_s2+1_lsi_90 78.0182 0.6958 48.1207 0.2074 81.6399 0.7432 49.9703 0.2181
corekoplus02X_filters01_s0_20_filters01_s0_lsi_20 47.0957 0.2004 45.1595 0.1686 49.1384 0.2148 47.1777 0.1823
corekoplus02X_filters01_s0_30_filters01_s0_lsi_30 50.1708 0.254 45.672 0.1813 52.347 0.272 47.5936 0.1936
corekoplus02X_filters01_s0_40_filters01_s0_lsi_40 53.1321 0.3014 46.1276 0.1852 55.3179 0.3205 48.4848 0.2041
corekoplus02X_filters01_s0_50_filters01_s0_lsi_50 56.0364 0.3477 46.6401 0.1906 58.5859 0.3744 48.6037 0.2038
corekoplus02X_filters01_s0_60_filters01_s0_lsi_60 60.5923 0.4243 46.9818 0.1954 62.7451 0.4451 49.1979 0.2127
corekoplus02X_filters01_s0_70_filters01_s0_lsi_70 63.6105 0.4727 47.2096 0.1951 65.1812 0.4849 49.3167 0.211
corekoplus02X_filters01_s0_80_filters01_s0_lsi_80 66.7426 0.5228 46.8679 0.1863 70.1723 0.5671 48.8414 0.1997
corekoplus02X_filters01_s0_90_filters01_s0_lsi_90 71.0706 0.5904 46.1276 0.1736 74.0939 0.628 48.4254 0.1903
corekoplus02X_filters01_s2_20_filters01_s2_lsi_20 48.6902 0.2288 46.2984 0.1912 50.8021 0.2454 48.5443 0.2092
corekoplus02X_filters01_s2_30_filters01_s2_lsi_30 51.082 0.2688 46.6401 0.197 53.1788 0.2861 48.2472 0.2044
corekoplus02X_filters01_s2_40_filters01_s2_lsi_40 54.6697 0.329 47.2096 0.2054 57.041 0.3521 48.8414 0.2143
corekoplus02X_filters01_s2_50_filters01_s2_lsi_50 57.3462 0.3731 47.2665 0.2056 60.0119 0.4019 49.6138 0.2263
corekoplus02X_filters01_s2_60_filters01_s2_lsi_60 61.3895 0.4384 47.2665 0.2054 63.6364 0.4616 49.5544 0.2233
corekoplus02X_filters01_s2_70_filters01_s2_lsi_70 64.7494 0.4917 46.697 0.1939 67.7956 0.5289 49.1979 0.2152
corekoplus02X_filters01_s2_80_filters01_s2_lsi_80 68.6219 0.5531 47.4943 0.2037 71.6578 0.5907 49.4355 0.2162
corekoplus02X_filters01_s2_90_filters01_s2_lsi_90 72.836 0.6183 47.0387 0.1932 76.53 0.6664 49.3761 0.212
corekoplus02X_filters01_s2+1_20_filters01_s2+1_lsi_20 47.3804 0.2045 45.1595 0.1691 49.4949 0.2208 47.2371 0.1836
corekoplus02X_filters01_s2+1_30_filters01_s2+1_lsi_30 50.3986 0.2533 45.7289 0.1791 52.5847 0.2709 48.3066 0.2005
corekoplus02X_filters01_s2+1_40_filters01_s2+1_lsi_40 53.4169 0.303 46.5262 0.1906 55.7932 0.3255 48.6037 0.206
corekoplus02X_filters01_s2+1_50_filters01_s2+1_lsi_50 57.0615 0.365 46.6401 0.194 59.5365 0.3906 48.6037 0.2057
corekoplus02X_filters01_s2+1_60_filters01_s2+1_lsi_60 60.1367 0.4153 46.6401 0.1916 63.4581 0.4557 48.5443 0.2029
corekoplus02X_filters01_s2+1_70_filters01_s2+1_lsi_70 65.4897 0.5021 46.754 0.1918 68.1521 0.533 49.3167 0.2118
corekoplus02X_filters01_s2+1_80_filters01_s2+1_lsi_80 69.2483 0.5623 46.754 0.187 72.6679 0.6057 49.1979 0.2076
corekoplus02X_filters01_s2+1_90_filters01_s2+1_lsi_90 71.1845 0.5927 46.5831 0.1832 75.4605 0.6495 49.0196 0.203
corekoplus02X_filters02_s0_20_filters02_s0_lsi_20 49.0319 0.2344 47.6082 0.2108 51.0992 0.2504 49.4355 0.2214
corekoplus02X_filters02_s0_30_filters02_s0_lsi_30 51.7084 0.2759 47.836 0.2117 53.8919 0.2949 50.0297 0.23
corekoplus02X_filters02_s0_40_filters02_s0_lsi_40 53.7016 0.3078 47.5513 0.2059 56.0903 0.3312 50.3268 0.2335
corekoplus02X_filters02_s0_50_filters02_s0_lsi_50 56.6629 0.3571 47.9499 0.2106 59.1206 0.3822 50.4456 0.2327
corekoplus02X_filters02_s0_60_filters02_s0_lsi_60 62.5854 0.4545 48.2346 0.2156 65.2406 0.4844 50.921 0.2419
corekoplus02X_filters02_s0_70_filters02_s0_lsi_70 68.3371 0.5472 48.0638 0.2114 70.9447 0.5781 50.5645 0.2344
corekoplus02X_filters02_s0_80_filters02_s0_lsi_80 70.8428 0.5868 47.779 0.2053 73.9156 0.6254 49.9109 0.2205
corekoplus02X_filters02_s0_90_filters02_s0_lsi_90 73.3485 0.6257 47.6651 0.2013 77.5401 0.6819 49.4949 0.2122
corekoplus02X_filters02_s2_20_filters02_s2_lsi_20 49.6583 0.2473 47.779 0.2187 51.8717 0.2656 50.1485 0.2387
corekoplus02X_filters02_s2_30_filters02_s2_lsi_30 53.4169 0.3068 48.0068 0.2206 55.6744 0.327 50.6239 0.245
corekoplus02X_filters02_s2_40_filters02_s2_lsi_40 57.0046 0.3677 48.2916 0.2278 59.5365 0.3938 51.0992 0.2534
corekoplus02X_filters02_s2_50_filters02_s2_lsi_50 61.8451 0.4455 48.2916 0.2232 63.2204 0.4537 50.8021 0.2458
