cowgold_filters02_s2+1_30_filters02_s2+1_lsi_30 79.4253 0.7291 60.1149 0.4604 83.9506 0.7833 65.9259 0.5284
cowgold_filters02_s2+1_40_filters02_s2+1_lsi_40 83.908 0.7898 60.4598 0.459 88.8889 0.8514 64.5679 0.5038
cowgold_filters02_s2+1_50_filters02_s2+1_lsi_50 89.5402 0.865 59.1954 0.4316 92.963 0.9067 63.5802 0.4803
cowgold_filters02_s2+1_60_filters02_s2+1_lsi_60 92.5287 0.9041 57.8161 0.405 95.9259 0.9463 60.9877 0.4324
cowgold_filters02_s2+1_70_filters02_s2+1_lsi_70 94.2529 0.9265 53.4483 0.3249 97.7778 0.9709 57.284 0.3616
cowgold_filters02_s2+1_80_filters02_s2+1_lsi_80 95.8621 0.9474 50.8046 0.274 98.5185 0.9806 53.9506 0.294
cowgold_filters02_s2+1_90_filters02_s2+1_lsi_90 97.1264 0.9636 47.3563 0.2079 99.0123 0.9871 50.7407 0.2314
cowplus01X_filters01_s0_20_filters01_s0_lsi_20 71.954 0.6263 59.3103 0.4519 76.9136 0.685 63.8272 0.5012
cowplus01X_filters01_s0_30_filters01_s0_lsi_30 78.3908 0.7151 60.3448 0.4636 82.8395 0.7679 64.9383 0.5149
cowplus01X_filters01_s0_40_filters01_s0_lsi_40 80.9195 0.7495 60.4598 0.4609 84.8148 0.7949 64.8148 0.5101
cowplus01X_filters01_s0_50_filters01_s0_lsi_50 84.8276 0.8028 59.3103 0.4376 87.7778 0.8361 63.9506 0.488
cowplus01X_filters01_s0_60_filters01_s0_lsi_60 87.7011 0.8403 58.5057 0.417 91.2346 0.883 61.6049 0.4465
cowplus01X_filters01_s0_70_filters01_s0_lsi_70 90.2299 0.8736 56.3218 0.3758 93.5802 0.9147 59.0123 0.3971
cowplus01X_filters01_s0_80_filters01_s0_lsi_80 91.8391 0.8948 51.7241 0.2952 94.9383 0.933 55.1852 0.3242
cowplus01X_filters01_s0_90_filters01_s0_lsi_90 93.5632 0.9174 48.1609 0.2269 96.6667 0.9561 51.7284 0.2559
cowplus01X_filters01_s2_20_filters01_s2_lsi_20 71.2644 0.6168 60.3448 0.4651 75.9259 0.672 65.1852 0.5201
cowplus01X_filters01_s2_30_filters01_s2_lsi_30 76.6667 0.6911 60.3448 0.4639 81.1111 0.7441 65.1852 0.5193
cowplus01X_filters01_s2_40_filters01_s2_lsi_40 82.9885 0.7774 60.3448 0.4602 86.9136 0.8242 64.8148 0.5097
cowplus01X_filters01_s2_50_filters01_s2_lsi_50 86.8966 0.8299 59.5402 0.4409 90.3704 0.8715 63.8272 0.4881
cowplus01X_filters01_s2_60_filters01_s2_lsi_60 89.8851 0.8692 56.4368 0.3858 92.3457 0.898 61.4815 0.4423
cowplus01X_filters01_s2_70_filters01_s2_lsi_70 92.2989 0.9011 54.3678 0.3459 94.321 0.9248 59.1358 0.3994
cowplus01X_filters01_s2_80_filters01_s2_lsi_80 93.1034 0.9115 53.1034 0.3179 96.0494 0.948 56.6667 0.3502
cowplus01X_filters01_s2_90_filters01_s2_lsi_90 95.0575 0.937 50.1149 0.2628 97.6543 0.9693 52.716 0.2747
cowplus01X_filters01_s2+1_20_filters01_s2+1_lsi_20 70.9195 0.6118 60 0.4601 75.8025 0.6705 64.8148 0.5145
cowplus01X_filters01_s2+1_30_filters01_s2+1_lsi_30 76.092 0.6838 60.2299 0.4621 80.4938 0.7358 64.8148 0.515
cowplus01X_filters01_s2+1_40_filters01_s2+1_lsi_40 83.3333 0.7819 60.3448 0.4598 86.7901 0.8225 64.5679 0.5061
cowplus01X_filters01_s2+1_50_filters01_s2+1_lsi_50 87.0115 0.8317 60 0.4491 89.7531 0.8632 63.7037 0.4873
cowplus01X_filters01_s2+1_60_filters01_s2+1_lsi_60 90.3448 0.8755 56.7816 0.3911 92.716 0.9031 61.9753 0.4514
cowplus01X_filters01_s2+1_70_filters01_s2+1_lsi_70 92.7586 0.9072 55.2874 0.3597 94.8148 0.9314 59.3827 0.4027
cowplus01X_filters01_s2+1_80_filters01_s2+1_lsi_80 92.9885 0.91 52.7586 0.3123 96.1728 0.9496 55.679 0.3333
cowplus01X_filters01_s2+1_90_filters01_s2+1_lsi_90 94.7126 0.9325 50 0.2617 97.5309 0.9676 52.8395 0.2768
cowplus01X_filters02_s0_20_filters02_s0_lsi_20 72.9885 0.6416 61.4943 0.4833 77.4074 0.6929 66.1728 0.5367
cowplus01X_filters02_s0_30_filters02_s0_lsi_30 77.5862 0.7041 61.3793 0.4799 82.4691 0.7632 66.0494 0.5335
cowplus01X_filters02_s0_40_filters02_s0_lsi_40 82.069 0.7652 60.5747 0.4643 86.7901 0.8229 65.9259 0.5265
cowplus01X_filters02_s0_50_filters02_s0_lsi_50 85.8621 0.8166 59.4253 0.4424 90.1235 0.8686 62.963 0.478
cowplus01X_filters02_s0_60_filters02_s0_lsi_60 88.6207 0.853 57.5862 0.4062 91.9753 0.8935 62.716 0.4645
cowplus01X_filters02_s0_70_filters02_s0_lsi_70 92.4138 0.9028 56.7816 0.3879 95.1852 0.9365 60.4938 0.4252
cowplus01X_filters02_s0_80_filters02_s0_lsi_80 94.3678 0.9281 52.8736 0.3194 97.1605 0.9628 57.284 0.3665
cowplus01X_filters02_s0_90_filters02_s0_lsi_90 95.2874 0.9399 50.8046 0.2771 98.1481 0.9758 55.0617 0.3193
cowplus01X_filters02_s2_20_filters02_s2_lsi_20 74.3678 0.661 61.3793 0.4806 79.2593 0.7197 67.037 0.5482
cowplus01X_filters02_s2_30_filters02_s2_lsi_30 79.5402 0.7313 61.7241 0.4831 83.9506 0.7842 67.1605 0.5473
cowplus01X_filters02_s2_40_filters02_s2_lsi_40 83.6782 0.7872 60.1149 0.4558 87.284 0.8297 66.4198 0.5296
cowplus01X_filters02_s2_50_filters02_s2_lsi_50 88.6207 0.853 59.4253 0.4393 91.6049 0.8886 65.5556 0.5118
cowplus01X_filters02_s2_60_filters02_s2_lsi_60 91.3793 0.8893 58.3908 0.4172 94.0741 0.9217 63.0864 0.4687
cowplus01X_filters02_s2_70_filters02_s2_lsi_70 93.7931 0.9206 55.977 0.3712 96.9136 0.9595 60.3704 0.4178
cowplus01X_filters02_s2_80_filters02_s2_lsi_80 94.9425 0.9355 54.4828 0.3424 97.7778 0.9709 58.3951 0.3793
cowplus01X_filters02_s2_90_filters02_s2_lsi_90 95.977 0.9488 51.7241 0.2927 98.3951 0.979 56.1728 0.3383
cowplus01X_filters02_s2+1_20_filters02_s2+1_lsi_20 74.8276 0.6677 61.8391 0.4868 79.2593 0.7199 66.2963 0.538
cowplus01X_filters02_s2+1_30_filters02_s2+1_lsi_30 80.3448 0.7422 61.4943 0.479 84.6914 0.7944 66.6667 0.5419
cowplus01X_filters02_s2+1_40_filters02_s2+1_lsi_40 84.1379 0.7931 60.8046 0.4646 88.1481 0.8415 65.1852 0.5124
cowplus01X_filters02_s2+1_50_filters02_s2+1_lsi_50 88.8506 0.856 60 0.4478 92.4691 0.9003 66.0494 0.5194
cowplus01X_filters02_s2+1_60_filters02_s2+1_lsi_60 90.8046 0.8818 58.1609 0.4145 94.321 0.925 62.716 0.4634
cowplus01X_filters02_s2+1_70_filters02_s2+1_lsi_70 94.2529 0.9266 56.3218 0.3793 96.7901 0.9578 59.2593 0.4014
cowplus01X_filters02_s2+1_80_filters02_s2+1_lsi_80 95.0575 0.937 53.7931 0.3318 97.6543 0.9693 56.7901 0.3535
cowplus01X_filters02_s2+1_90_filters02_s2+1_lsi_90 95.7471 0.9459 51.2644 0.285 98.2716 0.9774 54.4444 0.3077
cowplus02X_filters01_s0_20_filters01_s0_lsi_20 72.6437 0.6362 60.2299 0.4653 77.1605 0.6897 64.0741 0.5058
cowplus02X_filters01_s0_30_filters01_s0_lsi_30 78.3908 0.7149 60.3448 0.4645 82.8395 0.7682 64.8148 0.5127
